Track,Year,Percentuale_acceleratore_premuto,Numero_cambi_marcia,Numero_frenate,Percentuale_freno,Percentuale_acc_parzializzato
Australian Grand Prix,2023,0.6497545008183306,6.323753864639474,1.3414023349235247,0.12929623567921442,0.13911620294599017
Australian Grand Prix,2023,0.6327868852459017,5.352466578966634,1.1469571240642789,0.11967213114754098,0.12459016393442623
Australian Grand Prix,2023,0.6524590163934426,5.74236707832199,1.1484734156643979,0.1180327868852459,0.11967213114754098
Australian Grand Prix,2023,0.6381578947368421,6.321151481768034,1.1493002694123697,0.125,0.12006578947368421
Australian Grand Prix,2023,0.634584013050571,6.114074228600571,1.146388917862607,0.1370309951060359,0.11256117455138662
Australian Grand Prix,2023,0.6439024390243903,5.7289758665318775,1.1457951733063756,0.12357723577235773,0.11056910569105691
Australian Grand Prix,2023,0.6500829187396352,6.7036013693412695,1.149188806172789,0.13432835820895522,0.1558872305140962
Australian Grand Prix,2023,0.6426229508196721,6.90480095865385,1.1508001597756419,0.14754098360655737,0.14426229508196722
Australian Grand Prix,2023,0.6351791530944625,5.545791515185332,1.1474051410728274,0.13843648208469056,0.1775244299674267
Australian Grand Prix,2023,0.6644628099173554,6.687816544107752,1.1464828361327575,0.13884297520661157,0.16033057851239668
Australian Grand Prix,2023,0.6590909090909091,5.744249500147622,1.1488499000295245,0.15097402597402598,0.17045454545454544
Australian Grand Prix,2023,0.6813008130081301,7.467200072460198,1.5317333481969637,0.1073170731707317,0.11869918699186992
Australian Grand Prix,2023,0.640650406504065,7.158512884120925,1.7412598907321168,0.13983739837398373,0.15934959349593497
Australian Grand Prix,2023,0.6650406504065041,7.474013354358489,1.3414895764233183,0.13170731707317074,0.13983739837398373
Australian Grand Prix,2023,0.6633499170812603,7.090728634780814,1.7247718300818196,0.12769485903814262,0.13930348258706468
Australian Grand Prix,2023,0.6555740432612313,7.09266100926649,1.3418547855369036,0.11980033277870217,0.1713810316139767
Australian Grand Prix,2023,0.680327868852459,7.082916925150304,1.72287168449602,0.12131147540983607,0.15737704918032788
Australian Grand Prix,2023,0.6993464052287581,6.886430670291959,1.7216076675729897,0.13071895424836602,0.12581699346405228
Australian Grand Prix,2023,0.6758064516129032,7.093712263962339,1.5337756246405059,0.12741935483870967,0.13709677419354838
Australian Grand Prix,2023,0.6808510638297872,6.507692287054886,2.105429857576581,0.13584288052373159,0.14238952536824878
Australian Grand Prix,2023,0.700164744645799,7.28599324120855,1.342156649696312,0.12685337726523888,0.12355848434925865
Australian Grand Prix,2023,0.5921052631578947,6.516814692558642,1.3416971425856026,0.1513157894736842,0.14309210526315788
