,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
641,0 days 01:04:36.259000,RIC,3,0 days 00:01:25.899000,6.0,1.0,,,0 days 00:00:27.725000,0 days 00:00:29.480000,0 days 00:00:28.694000,0 days 01:03:38.105000,0 days 01:04:07.585000,0 days 01:04:36.279000,313.0,325.0,311.0,321.0,True,MEDIUM,6.0,True,RB,0 days 01:03:10.360000,,1,11.0,False,,False,True
642,0 days 01:06:01.972000,RIC,3,0 days 00:01:25.713000,7.0,1.0,,,0 days 00:00:27.574000,0 days 00:00:29.272000,0 days 00:00:28.867000,0 days 01:05:03.853000,0 days 01:05:33.125000,0 days 01:06:01.992000,317.0,337.0,311.0,337.0,True,MEDIUM,7.0,True,RB,0 days 01:04:36.259000,,1,11.0,False,,False,True
643,0 days 01:07:27.965000,RIC,3,0 days 00:01:25.993000,8.0,1.0,,,0 days 00:00:27.754000,0 days 00:00:29.407000,0 days 00:00:28.832000,0 days 01:06:29.746000,0 days 01:06:59.153000,0 days 01:07:27.985000,315.0,336.0,310.0,331.0,False,MEDIUM,8.0,True,RB,0 days 01:06:01.972000,,1,11.0,False,,False,True
644,0 days 01:08:53.780000,RIC,3,0 days 00:01:25.815000,9.0,1.0,,,0 days 00:00:27.645000,0 days 00:00:29.238000,0 days 00:00:28.932000,0 days 01:07:55.630000,0 days 01:08:24.868000,0 days 01:08:53.800000,314.0,334.0,310.0,329.0,False,MEDIUM,9.0,True,RB,0 days 01:07:27.965000,,1,11.0,False,,False,True
645,0 days 01:10:19.891000,RIC,3,0 days 00:01:26.111000,10.0,1.0,,,0 days 00:00:27.654000,0 days 00:00:29.634000,0 days 00:00:28.823000,0 days 01:09:21.454000,0 days 01:09:51.088000,0 days 01:10:19.911000,308.0,334.0,310.0,340.0,False,MEDIUM,10.0,True,RB,0 days 01:08:53.780000,,1,11.0,True,TRACK LIMITS AT TURN 2 LAP 10 ,False,True
646,0 days 01:11:51.853000,RIC,3,0 days 00:01:31.962000,11.0,1.0,,0 days 01:11:48.208000,0 days 00:00:28.537000,0 days 00:00:29.822000,0 days 00:00:33.603000,0 days 01:10:48.448000,0 days 01:11:18.270000,0 days 01:11:51.873000,321.0,334.0,,340.0,False,MEDIUM,11.0,True,RB,0 days 01:10:19.891000,,1,14.0,False,,False,False
647,0 days 01:13:44.041000,RIC,3,0 days 00:01:52.188000,12.0,2.0,0 days 01:12:18.601000,,0 days 00:00:53.859000,0 days 00:00:29.514000,0 days 00:00:28.815000,0 days 01:12:45.732000,0 days 01:13:15.246000,0 days 01:13:44.061000,310.0,316.0,309.0,283.0,False,HARD,2.0,False,RB,0 days 01:11:51.853000,,1,18.0,False,,False,False
648,0 days 01:15:10.163000,RIC,3,0 days 00:01:26.122000,13.0,2.0,,,0 days 00:00:27.957000,0 days 00:00:29.332000,0 days 00:00:28.833000,0 days 01:14:12.018000,0 days 01:14:41.350000,0 days 01:15:10.183000,311.0,316.0,309.0,312.0,False,HARD,3.0,False,RB,0 days 01:13:44.041000,,1,18.0,False,,False,True
649,0 days 01:16:35.990000,RIC,3,0 days 00:01:25.827000,14.0,2.0,,,0 days 00:00:27.740000,0 days 00:00:29.295000,0 days 00:00:28.792000,0 days 01:15:37.923000,0 days 01:16:07.218000,0 days 01:16:36.010000,314.0,318.0,309.0,314.0,False,HARD,4.0,False,RB,0 days 01:15:10.163000,,1,18.0,False,,False,True
650,0 days 01:18:01.562000,RIC,3,0 days 00:01:25.572000,15.0,2.0,,,0 days 00:00:27.778000,0 days 00:00:29.198000,0 days 00:00:28.596000,0 days 01:17:03.788000,0 days 01:17:32.986000,0 days 01:18:01.582000,313.0,318.0,310.0,313.0,True,HARD,5.0,False,RB,0 days 01:16:35.990000,,1,18.0,False,,False,True
651,0 days 01:19:26.960000,RIC,3,0 days 00:01:25.398000,16.0,2.0,,,0 days 00:00:27.642000,0 days 00:00:29.130000,0 days 00:00:28.626000,0 days 01:18:29.224000,0 days 01:18:58.354000,0 days 01:19:26.980000,314.0,317.0,309.0,316.0,True,HARD,6.0,False,RB,0 days 01:18:01.562000,,1,17.0,False,,False,True
652,0 days 01:20:51.988000,RIC,3,0 days 00:01:25.028000,17.0,2.0,,,0 days 00:00:27.631000,0 days 00:00:28.931000,0 days 00:00:28.466000,0 days 01:19:54.611000,0 days 01:20:23.542000,0 days 01:20:52.008000,314.0,318.0,310.0,317.0,True,HARD,7.0,False,RB,0 days 01:19:26.960000,,1,16.0,False,,False,True
653,0 days 01:22:17.050000,RIC,3,0 days 00:01:25.062000,18.0,2.0,,,0 days 00:00:27.583000,0 days 00:00:29.066000,0 days 00:00:28.413000,0 days 01:21:19.591000,0 days 01:21:48.657000,0 days 01:22:17.070000,314.0,320.0,310.0,318.0,False,HARD,8.0,False,RB,0 days 01:20:51.988000,,1,16.0,False,,False,True
654,0 days 01:23:41.947000,RIC,3,0 days 00:01:24.897000,19.0,2.0,,,0 days 00:00:27.628000,0 days 00:00:28.841000,0 days 00:00:28.428000,0 days 01:22:44.698000,0 days 01:23:13.539000,0 days 01:23:41.967000,314.0,318.0,310.0,316.0,True,HARD,9.0,False,RB,0 days 01:22:17.050000,,1,16.0,False,,False,True
655,0 days 01:25:06.700000,RIC,3,0 days 00:01:24.753000,20.0,2.0,,,0 days 00:00:27.521000,0 days 00:00:28.905000,0 days 00:00:28.327000,0 days 01:24:09.488000,0 days 01:24:38.393000,0 days 01:25:06.720000,315.0,320.0,310.0,321.0,True,HARD,10.0,False,RB,0 days 01:23:41.947000,,1,15.0,False,,False,True
656,0 days 01:26:31.691000,RIC,3,0 days 00:01:24.991000,21.0,2.0,,,0 days 00:00:27.635000,0 days 00:00:28.913000,0 days 00:00:28.443000,0 days 01:25:34.355000,0 days 01:26:03.268000,0 days 01:26:31.711000,314.0,320.0,310.0,318.0,False,HARD,11.0,False,RB,0 days 01:25:06.700000,,1,15.0,False,,False,True
657,0 days 01:27:56.771000,RIC,3,0 days 00:01:25.080000,22.0,2.0,,,0 days 00:00:27.587000,0 days 00:00:29.013000,0 days 00:00:28.480000,0 days 01:26:59.298000,0 days 01:27:28.311000,0 days 01:27:56.791000,316.0,320.0,311.0,320.0,False,HARD,12.0,False,RB,0 days 01:26:31.691000,,1,15.0,False,,False,True
658,0 days 01:29:21.619000,RIC,3,0 days 00:01:24.848000,23.0,2.0,,,0 days 00:00:27.556000,0 days 00:00:28.924000,0 days 00:00:28.368000,0 days 01:28:24.347000,0 days 01:28:53.271000,0 days 01:29:21.639000,316.0,319.0,311.0,321.0,False,HARD,13.0,False,RB,0 days 01:27:56.771000,,1,15.0,False,,False,True
659,0 days 01:30:46.550000,RIC,3,0 days 00:01:24.931000,24.0,2.0,,,0 days 00:00:27.554000,0 days 00:00:28.850000,0 days 00:00:28.527000,0 days 01:29:49.193000,0 days 01:30:18.043000,0 days 01:30:46.570000,315.0,320.0,311.0,317.0,False,HARD,14.0,False,RB,0 days 01:29:21.619000,,1,15.0,False,,False,True
660,0 days 01:32:11.597000,RIC,3,0 days 00:01:25.047000,25.0,2.0,,,0 days 00:00:27.570000,0 days 00:00:29.013000,0 days 00:00:28.464000,0 days 01:31:14.140000,0 days 01:31:43.153000,0 days 01:32:11.617000,315.0,321.0,311.0,320.0,False,HARD,15.0,False,RB,0 days 01:30:46.550000,,1,15.0,False,,False,True
661,0 days 01:33:36.503000,RIC,3,0 days 00:01:24.906000,26.0,2.0,,,0 days 00:00:27.615000,0 days 00:00:28.879000,0 days 00:00:28.412000,0 days 01:32:39.232000,0 days 01:33:08.111000,0 days 01:33:36.523000,315.0,335.0,315.0,320.0,False,HARD,16.0,False,RB,0 days 01:32:11.597000,,1,15.0,False,,False,True
662,0 days 01:35:02.098000,RIC,3,0 days 00:01:25.595000,27.0,2.0,,,0 days 00:00:27.693000,0 days 00:00:29.487000,0 days 00:00:28.415000,0 days 01:34:04.216000,0 days 01:34:33.703000,0 days 01:35:02.118000,332.0,322.0,314.0,355.0,False,HARD,17.0,False,RB,0 days 01:33:36.503000,,1,14.0,False,,False,True
663,0 days 01:36:27.478000,RIC,3,0 days 00:01:25.380000,28.0,2.0,,,0 days 00:00:27.540000,0 days 00:00:29.361000,0 days 00:00:28.479000,0 days 01:35:29.658000,0 days 01:35:59.019000,0 days 01:36:27.498000,321.0,333.0,316.0,334.0,False,HARD,18.0,False,RB,0 days 01:35:02.098000,,1,14.0,False,,False,True
664,0 days 01:37:52.313000,RIC,3,0 days 00:01:24.835000,29.0,2.0,,,0 days 00:00:27.375000,0 days 00:00:29.007000,0 days 00:00:28.453000,0 days 01:36:54.873000,0 days 01:37:23.880000,0 days 01:37:52.333000,314.0,319.0,310.0,346.0,False,HARD,19.0,False,RB,0 days 01:36:27.478000,,1,13.0,False,,False,True
665,0 days 01:39:17.283000,RIC,3,0 days 00:01:24.970000,30.0,2.0,,,0 days 00:00:27.629000,0 days 00:00:28.907000,0 days 00:00:28.434000,0 days 01:38:19.962000,0 days 01:38:48.869000,0 days 01:39:17.303000,314.0,318.0,310.0,317.0,False,HARD,20.0,False,RB,0 days 01:37:52.313000,,1,13.0,False,,False,True
666,0 days 01:40:42.158000,RIC,3,0 days 00:01:24.875000,31.0,2.0,,,0 days 00:00:27.583000,0 days 00:00:28.877000,0 days 00:00:28.415000,0 days 01:39:44.886000,0 days 01:40:13.763000,0 days 01:40:42.178000,315.0,322.0,309.0,316.0,False,HARD,21.0,False,RB,0 days 01:39:17.283000,,1,13.0,False,,False,True
667,0 days 01:42:06.848000,RIC,3,0 days 00:01:24.690000,32.0,2.0,,,0 days 00:00:27.540000,0 days 00:00:28.781000,0 days 00:00:28.369000,0 days 01:41:09.718000,0 days 01:41:38.499000,0 days 01:42:06.868000,315.0,321.0,309.0,320.0,True,HARD,22.0,False,RB,0 days 01:40:42.158000,,1,12.0,False,,False,True
668,0 days 01:43:31.510000,RIC,3,0 days 00:01:24.662000,33.0,2.0,,,0 days 00:00:27.589000,0 days 00:00:28.815000,0 days 00:00:28.258000,0 days 01:42:34.457000,0 days 01:43:03.272000,0 days 01:43:31.530000,315.0,319.0,311.0,318.0,True,HARD,23.0,False,RB,0 days 01:42:06.848000,,1,12.0,False,,False,True
669,0 days 01:44:56.287000,RIC,3,0 days 00:01:24.777000,34.0,2.0,,,0 days 00:00:27.638000,0 days 00:00:28.785000,0 days 00:00:28.354000,0 days 01:43:59.168000,0 days 01:44:27.953000,0 days 01:44:56.307000,316.0,320.0,311.0,317.0,False,HARD,24.0,False,RB,0 days 01:43:31.510000,,1,11.0,False,,False,True
670,0 days 01:46:21.875000,RIC,3,0 days 00:01:25.588000,35.0,2.0,,,0 days 00:00:28.023000,0 days 00:00:29.174000,0 days 00:00:28.391000,0 days 01:45:24.330000,0 days 01:45:53.504000,0 days 01:46:21.895000,320.0,322.0,310.0,303.0,False,HARD,25.0,False,RB,0 days 01:44:56.287000,,1,12.0,False,,False,True
671,0 days 01:47:46.956000,RIC,3,0 days 00:01:25.081000,36.0,2.0,,,0 days 00:00:27.595000,0 days 00:00:29.126000,0 days 00:00:28.360000,0 days 01:46:49.490000,0 days 01:47:18.616000,0 days 01:47:46.976000,317.0,320.0,311.0,320.0,False,HARD,26.0,False,RB,0 days 01:46:21.875000,,1,11.0,False,,False,True
672,0 days 01:49:12.051000,RIC,3,0 days 00:01:25.095000,37.0,2.0,,,0 days 00:00:27.580000,0 days 00:00:29.089000,0 days 00:00:28.426000,0 days 01:48:14.556000,0 days 01:48:43.645000,0 days 01:49:12.071000,318.0,321.0,309.0,319.0,False,HARD,27.0,False,RB,0 days 01:47:46.956000,,1,11.0,False,,False,True
673,0 days 01:50:37.339000,RIC,3,0 days 00:01:25.288000,38.0,2.0,,,0 days 00:00:27.655000,0 days 00:00:29.180000,0 days 00:00:28.453000,0 days 01:49:39.726000,0 days 01:50:08.906000,0 days 01:50:37.359000,316.0,321.0,311.0,318.0,False,HARD,28.0,False,RB,0 days 01:49:12.051000,,1,11.0,False,,False,True
674,0 days 01:52:02.372000,RIC,3,0 days 00:01:25.033000,39.0,2.0,,,0 days 00:00:27.551000,0 days 00:00:29.120000,0 days 00:00:28.362000,0 days 01:51:04.910000,0 days 01:51:34.030000,0 days 01:52:02.392000,317.0,320.0,311.0,319.0,False,HARD,29.0,False,RB,0 days 01:50:37.339000,,1,11.0,False,,False,True
675,0 days 01:53:27.397000,RIC,3,0 days 00:01:25.025000,40.0,2.0,,,0 days 00:00:27.587000,0 days 00:00:29.002000,0 days 00:00:28.436000,0 days 01:52:29.979000,0 days 01:52:58.981000,0 days 01:53:27.417000,315.0,320.0,310.0,323.0,False,HARD,30.0,False,RB,0 days 01:52:02.372000,,1,11.0,False,,False,True
676,0 days 01:54:52.342000,RIC,3,0 days 00:01:24.945000,41.0,2.0,,,0 days 00:00:27.613000,0 days 00:00:28.975000,0 days 00:00:28.357000,0 days 01:53:55.030000,0 days 01:54:24.005000,0 days 01:54:52.362000,316.0,320.0,312.0,323.0,False,HARD,31.0,False,RB,0 days 01:53:27.397000,,1,11.0,False,,False,True
677,0 days 01:56:17.296000,RIC,3,0 days 00:01:24.954000,42.0,2.0,,,0 days 00:00:27.539000,0 days 00:00:29.029000,0 days 00:00:28.386000,0 days 01:55:19.901000,0 days 01:55:48.930000,0 days 01:56:17.316000,316.0,321.0,310.0,322.0,False,HARD,32.0,False,RB,0 days 01:54:52.342000,,1,11.0,False,,False,True
678,0 days 01:57:42.475000,RIC,3,0 days 00:01:25.179000,43.0,2.0,,,0 days 00:00:27.704000,0 days 00:00:29.078000,0 days 00:00:28.397000,0 days 01:56:45.020000,0 days 01:57:14.098000,0 days 01:57:42.495000,317.0,321.0,311.0,321.0,False,HARD,33.0,False,RB,0 days 01:56:17.296000,,1,11.0,False,,False,True
679,0 days 01:59:07.251000,RIC,3,0 days 00:01:24.776000,44.0,2.0,,,0 days 00:00:27.463000,0 days 00:00:28.976000,0 days 00:00:28.337000,0 days 01:58:09.958000,0 days 01:58:38.934000,0 days 01:59:07.271000,316.0,321.0,311.0,322.0,False,HARD,34.0,False,RB,0 days 01:57:42.475000,,1,11.0,False,,False,True
680,0 days 02:00:32.314000,RIC,3,0 days 00:01:25.063000,45.0,2.0,,,0 days 00:00:27.577000,0 days 00:00:28.935000,0 days 00:00:28.551000,0 days 01:59:34.848000,0 days 02:00:03.783000,0 days 02:00:32.334000,316.0,320.0,309.0,320.0,False,HARD,35.0,False,RB,0 days 01:59:07.251000,,1,11.0,False,,False,True
681,0 days 02:01:57.999000,RIC,3,0 days 00:01:25.685000,46.0,2.0,,,0 days 00:00:28.125000,0 days 00:00:29.102000,0 days 00:00:28.458000,0 days 02:01:00.459000,0 days 02:01:29.561000,0 days 02:01:58.019000,319.0,320.0,312.0,302.0,False,HARD,36.0,False,RB,0 days 02:00:32.314000,,1,12.0,False,,False,True
682,0 days 02:03:22.774000,RIC,3,0 days 00:01:24.775000,47.0,2.0,,,0 days 00:00:27.512000,0 days 00:00:28.981000,0 days 00:00:28.282000,0 days 02:02:25.531000,0 days 02:02:54.512000,0 days 02:03:22.794000,319.0,325.0,313.0,325.0,False,HARD,37.0,False,RB,0 days 02:01:57.999000,,1,12.0,False,,False,True
683,0 days 02:04:47.292000,RIC,3,0 days 00:01:24.518000,48.0,2.0,,,0 days 00:00:27.591000,0 days 00:00:28.827000,0 days 00:00:28.100000,0 days 02:03:50.385000,0 days 02:04:19.212000,0 days 02:04:47.312000,321.0,323.0,312.0,325.0,True,HARD,38.0,False,RB,0 days 02:03:22.774000,,1,12.0,False,,False,True
684,0 days 02:06:11.909000,RIC,3,0 days 00:01:24.617000,49.0,2.0,,,0 days 00:00:27.568000,0 days 00:00:28.837000,0 days 00:00:28.212000,0 days 02:05:14.880000,0 days 02:05:43.717000,0 days 02:06:11.929000,317.0,319.0,312.0,322.0,False,HARD,39.0,False,RB,0 days 02:04:47.292000,,1,12.0,False,,False,True
685,0 days 02:07:36.726000,RIC,3,0 days 00:01:24.817000,50.0,2.0,,,0 days 00:00:27.638000,0 days 00:00:28.938000,0 days 00:00:28.241000,0 days 02:06:39.567000,0 days 02:07:08.505000,0 days 02:07:36.746000,318.0,320.0,312.0,321.0,False,HARD,40.0,False,RB,0 days 02:06:11.909000,,1,12.0,False,,False,True
686,0 days 02:09:01.365000,RIC,3,0 days 00:01:24.639000,51.0,2.0,,,0 days 00:00:27.634000,0 days 00:00:28.818000,0 days 00:00:28.187000,0 days 02:08:04.380000,0 days 02:08:33.198000,0 days 02:09:01.385000,316.0,319.0,313.0,320.0,False,HARD,41.0,False,RB,0 days 02:07:36.726000,,1,12.0,False,,False,True
687,0 days 02:10:25.584000,RIC,3,0 days 00:01:24.219000,52.0,2.0,,,0 days 00:00:27.477000,0 days 00:00:28.673000,0 days 00:00:28.069000,0 days 02:09:28.862000,0 days 02:09:57.535000,0 days 02:10:25.604000,317.0,320.0,312.0,322.0,True,HARD,42.0,False,RB,0 days 02:09:01.365000,,1,12.0,False,,False,True
688,0 days 02:11:49.931000,RIC,3,0 days 00:01:24.347000,53.0,2.0,,,0 days 00:00:27.486000,0 days 00:00:28.661000,0 days 00:00:28.200000,0 days 02:10:53.090000,0 days 02:11:21.751000,0 days 02:11:49.951000,316.0,320.0,312.0,321.0,False,HARD,43.0,False,RB,0 days 02:10:25.584000,,1,12.0,False,,False,True
689,0 days 00:57:26.184000,OCO,31,0 days 00:01:35.432000,1.0,1.0,,,,0 days 00:00:32.145000,0 days 00:00:30.978000,,0 days 00:56:55.362000,0 days 00:57:26.300000,334.0,335.0,315.0,257.0,False,HARD,1.0,True,Alpine,0 days 00:55:50.494000,,1,15.0,False,,False,False
690,0 days 00:58:53.021000,OCO,31,0 days 00:01:26.837000,2.0,1.0,,,0 days 00:00:27.923000,0 days 00:00:29.711000,0 days 00:00:29.203000,0 days 00:57:54.123000,0 days 00:58:23.834000,0 days 00:58:53.037000,317.0,332.0,312.0,351.0,True,HARD,2.0,True,Alpine,0 days 00:57:26.184000,,1,14.0,False,,False,True
691,0 days 01:00:19.487000,OCO,31,0 days 00:01:26.466000,3.0,1.0,,,0 days 00:00:27.636000,0 days 00:00:29.875000,0 days 00:00:28.955000,0 days 00:59:20.673000,0 days 00:59:50.548000,0 days 01:00:19.503000,315.0,332.0,312.0,335.0,True,HARD,3.0,True,Alpine,0 days 00:58:53.021000,,1,14.0,False,,False,True
692,0 days 01:01:45.784000,OCO,31,0 days 00:01:26.297000,4.0,1.0,,,0 days 00:00:27.645000,0 days 00:00:29.744000,0 days 00:00:28.908000,0 days 01:00:47.148000,0 days 01:01:16.892000,0 days 01:01:45.800000,315.0,331.0,312.0,327.0,True,HARD,4.0,True,Alpine,0 days 01:00:19.487000,,1,14.0,False,,False,True
693,0 days 01:03:12.352000,OCO,31,0 days 00:01:26.568000,5.0,1.0,,,0 days 00:00:27.648000,0 days 00:00:29.977000,0 days 00:00:28.943000,0 days 01:02:13.448000,0 days 01:02:43.425000,0 days 01:03:12.368000,314.0,329.0,311.0,329.0,False,HARD,5.0,True,Alpine,0 days 01:01:45.784000,,1,14.0,False,,False,True
694,0 days 01:04:38.036000,OCO,31,0 days 00:01:25.684000,6.0,1.0,,,0 days 00:00:27.537000,0 days 00:00:29.537000,0 days 00:00:28.610000,0 days 01:03:39.905000,0 days 01:04:09.442000,0 days 01:04:38.052000,315.0,331.0,313.0,334.0,True,HARD,6.0,True,Alpine,0 days 01:03:12.352000,,1,14.0,False,,False,True
695,0 days 01:06:04.042000,OCO,31,0 days 00:01:26.006000,7.0,1.0,,,0 days 00:00:27.682000,0 days 00:00:29.533000,0 days 00:00:28.791000,0 days 01:05:05.734000,0 days 01:05:35.267000,0 days 01:06:04.058000,315.0,331.0,312.0,344.0,False,HARD,7.0,True,Alpine,0 days 01:04:38.036000,,1,14.0,False,,False,True
696,0 days 01:07:30.095000,OCO,31,0 days 00:01:26.053000,8.0,1.0,,,0 days 00:00:27.615000,0 days 00:00:29.699000,0 days 00:00:28.739000,0 days 01:06:31.673000,0 days 01:07:01.372000,0 days 01:07:30.111000,317.0,330.0,317.0,333.0,False,HARD,8.0,True,Alpine,0 days 01:06:04.042000,,1,14.0,False,,False,True
697,0 days 01:08:55.464000,OCO,31,0 days 00:01:25.369000,9.0,1.0,,,0 days 00:00:27.493000,0 days 00:00:29.157000,0 days 00:00:28.719000,0 days 01:07:57.604000,0 days 01:08:26.761000,0 days 01:08:55.480000,312.0,329.0,310.0,334.0,True,HARD,9.0,True,Alpine,0 days 01:07:30.095000,,1,13.0,False,,False,True
698,0 days 01:10:21.499000,OCO,31,0 days 00:01:26.035000,10.0,1.0,,,0 days 00:00:27.667000,0 days 00:00:29.597000,0 days 00:00:28.771000,0 days 01:09:23.147000,0 days 01:09:52.744000,0 days 01:10:21.515000,312.0,327.0,311.0,335.0,False,HARD,10.0,True,Alpine,0 days 01:08:55.464000,,1,13.0,False,,False,True
699,0 days 01:11:47.848000,OCO,31,0 days 00:01:26.349000,11.0,1.0,,,0 days 00:00:27.858000,0 days 00:00:29.585000,0 days 00:00:28.906000,0 days 01:10:49.373000,0 days 01:11:18.958000,0 days 01:11:47.864000,313.0,328.0,310.0,324.0,False,HARD,11.0,True,Alpine,0 days 01:10:21.499000,,1,12.0,False,,False,True
700,0 days 01:13:13.802000,OCO,31,0 days 00:01:25.954000,12.0,1.0,,,0 days 00:00:27.772000,0 days 00:00:29.531000,0 days 00:00:28.651000,0 days 01:12:15.636000,0 days 01:12:45.167000,0 days 01:13:13.818000,312.0,314.0,310.0,330.0,False,HARD,12.0,True,Alpine,0 days 01:11:47.848000,,1,10.0,False,,False,True
701,0 days 01:14:39.861000,OCO,31,0 days 00:01:26.059000,13.0,1.0,,,0 days 00:00:27.841000,0 days 00:00:29.602000,0 days 00:00:28.616000,0 days 01:13:41.659000,0 days 01:14:11.261000,0 days 01:14:39.877000,312.0,315.0,311.0,323.0,False,HARD,13.0,True,Alpine,0 days 01:13:13.802000,,1,10.0,False,,False,True
702,0 days 01:16:06.168000,OCO,31,0 days 00:01:26.307000,14.0,1.0,,,0 days 00:00:27.993000,0 days 00:00:29.539000,0 days 00:00:28.775000,0 days 01:15:07.870000,0 days 01:15:37.409000,0 days 01:16:06.184000,311.0,314.0,309.0,321.0,False,HARD,14.0,True,Alpine,0 days 01:14:39.861000,,1,9.0,False,,False,True
703,0 days 01:17:32.845000,OCO,31,0 days 00:01:26.677000,15.0,1.0,,,0 days 00:00:28.070000,0 days 00:00:29.784000,0 days 00:00:28.823000,0 days 01:16:34.254000,0 days 01:17:04.038000,0 days 01:17:32.861000,296.0,323.0,310.0,318.0,False,HARD,15.0,True,Alpine,0 days 01:16:06.168000,,1,9.0,False,,False,True
704,0 days 01:18:59.539000,OCO,31,0 days 00:01:26.694000,16.0,1.0,,,0 days 00:00:28.372000,0 days 00:00:29.599000,0 days 00:00:28.723000,0 days 01:18:01.233000,0 days 01:18:30.832000,0 days 01:18:59.555000,313.0,313.0,311.0,319.0,False,HARD,16.0,True,Alpine,0 days 01:17:32.845000,,1,8.0,False,,False,True
705,0 days 01:20:25.541000,OCO,31,0 days 00:01:26.002000,17.0,1.0,,,0 days 00:00:27.879000,0 days 00:00:29.478000,0 days 00:00:28.645000,0 days 01:19:27.434000,0 days 01:19:56.912000,0 days 01:20:25.557000,311.0,313.0,311.0,321.0,False,HARD,17.0,True,Alpine,0 days 01:18:59.539000,,1,8.0,False,,False,True
706,0 days 01:21:51.775000,OCO,31,0 days 00:01:26.234000,18.0,1.0,,,0 days 00:00:27.871000,0 days 00:00:29.579000,0 days 00:00:28.784000,0 days 01:20:53.428000,0 days 01:21:23.007000,0 days 01:21:51.791000,311.0,312.0,310.0,321.0,False,HARD,18.0,True,Alpine,0 days 01:20:25.541000,,1,7.0,False,,False,True
707,0 days 01:23:17.949000,OCO,31,0 days 00:01:26.174000,19.0,1.0,,,0 days 00:00:27.853000,0 days 00:00:29.575000,0 days 00:00:28.746000,0 days 01:22:19.644000,0 days 01:22:49.219000,0 days 01:23:17.965000,311.0,313.0,310.0,319.0,False,HARD,19.0,True,Alpine,0 days 01:21:51.775000,,1,7.0,False,,False,True
708,0 days 01:24:45.275000,OCO,31,0 days 00:01:27.326000,20.0,1.0,,,0 days 00:00:28.562000,0 days 00:00:30.084000,0 days 00:00:28.680000,0 days 01:23:46.527000,0 days 01:24:16.611000,0 days 01:24:45.291000,292.0,326.0,311.0,310.0,False,HARD,20.0,True,Alpine,0 days 01:23:17.949000,,1,8.0,False,,False,True
709,0 days 01:26:11.725000,OCO,31,0 days 00:01:26.450000,21.0,1.0,,,0 days 00:00:27.882000,0 days 00:00:29.769000,0 days 00:00:28.799000,0 days 01:25:13.173000,0 days 01:25:42.942000,0 days 01:26:11.741000,310.0,311.0,310.0,322.0,False,HARD,21.0,True,Alpine,0 days 01:24:45.275000,,1,8.0,False,,False,True
710,0 days 01:27:38.052000,OCO,31,0 days 00:01:26.327000,22.0,1.0,,,0 days 00:00:27.907000,0 days 00:00:29.593000,0 days 00:00:28.827000,0 days 01:26:39.648000,0 days 01:27:09.241000,0 days 01:27:38.068000,310.0,312.0,310.0,320.0,False,HARD,22.0,True,Alpine,0 days 01:26:11.725000,,1,8.0,False,,False,True
711,0 days 01:29:04.253000,OCO,31,0 days 00:01:26.201000,23.0,1.0,,,0 days 00:00:27.915000,0 days 00:00:29.547000,0 days 00:00:28.739000,0 days 01:28:05.983000,0 days 01:28:35.530000,0 days 01:29:04.269000,311.0,312.0,309.0,319.0,False,HARD,23.0,True,Alpine,0 days 01:27:38.052000,,1,7.0,False,,False,True
